Iteration,W_dist,mu_dist,var_dist,mu_wind,var_wind,W_angle,var_wind_angle_change
1,1.0,0.5,0.5,0.25,0.01,1.0,1.0
2,0.8867564879229198,0.5096387599608394,0.6148229506592702,0.2512237968518103,0.010312711703239821,0.8597518796961325,1.1043118228772166
3,0.8554834721247435,0.5207400753879461,0.6146283581199208,0.2501578021491183,0.01049600465844823,0.7905009238147118,1.0446706913407466
4,0.8034727770614194,0.5280193554736342,0.6933572754216055,0.2552793522614075,0.01062193997413631,0.6811846213791918,1.0002751637535443
5,0.8438696476343897,0.4824585850869163,0.6792519366107082,0.26294503265810065,0.010673631900039178,0.7604707474539343,0.9832669584101722
6,0.7960119532179915,0.4908829497722347,0.6742313050296693,0.26163182551788167,0.010842503723839644,0.768454539158515,0.9608731031460808
7,0.782581669220481,0.4870769741181533,0.7119748862635566,0.2568542046225392,0.01104984847378036,0.7825581234361237,0.9575028126965157
8,0.764025358358351,0.49121751215674486,0.6963541088061035,0.25649276994561093,0.011188314621947384,0.7927068403020008,1.057767452664826
9,0.806879179088504,0.4805290544702876,0.6869243733687148,0.25635356705765067,0.011192254649423836,0.8103836406322209,1.111880723014669
10,0.7372140707432864,0.4602511852686389,0.6616769830873784,0.25725798087949187,0.011275675337890381,0.8192330129667542,1.0046968888410186
11,0.7415610202355513,0.4680580629322471,0.6256553144219582,0.2558879478754933,0.01113443543140536,0.7882715996526839,1.0170283711030792
12,0.7455104134878234,0.45894019539099173,0.6127978687552937,0.2555548544328987,0.011761998603050501,0.748564829517437,0.9636838286212763
13,0.7580025681406628,0.43880435897262016,0.6822200903898251,0.2557573158561255,0.01215761848639169,0.7490990509930355,0.9324075164366972
14,0.7588897405450424,0.4433069204016765,0.7023346999643555,0.2565901029799832,0.012271055819780552,0.752834151682636,0.9171488443737318
15,0.7588409156466223,0.4436783821113872,0.6815387435028359,0.25495394508593955,0.012168155779478695,0.7193320784204733,0.8909782476716137
16,0.7729387173030127,0.44823752527314953,0.6911196305397471,0.254508602281151,0.012146741491888078,0.7363987864544209,0.857048157884867
17,0.77775369342586,0.43573004681043653,0.6847328950172078,0.2547363402764606,0.012198930228438916,0.7587679867745927,0.8523648128705368
18,0.7800621643094023,0.43366900188060037,0.6930582103632087,0.25510238951960845,0.012255307322620815,0.7313328492363425,0.851124934716669
19,0.7770144817895923,0.4442621537353817,0.693240176429579,0.25462232827481696,0.012334651592859703,0.7450328853407138,0.8403487869571886
20,0.778828186042404,0.4383961766258392,0.6961112398191117,0.25350990189298667,0.012362071339199051,0.7353218283705659,0.8554302921557304
21,0.778031246193832,0.419916150804639,0.7051699644278135,0.25321071166184655,0.012316444086267711,0.7102215194172534,0.8615799642565218
22,0.7771497218271983,0.4182528654594547,0.7051077519512343,0.2532144394374156,0.012286516665558404,0.6902634624907716,0.8487127770914762
23,0.7796620670623948,0.4149749212330194,0.7039406545882068,0.25312818413022586,0.012260010524310702,0.6843262477851834,0.846166601986853
24,0.7808640523317198,0.42098238240313,0.706197650945759,0.2532512630614755,0.012231766586932622,0.7009422013840543,0.8452242021521092
25,0.7865365656110886,0.42118668796710956,0.7062377072198811,0.2531761235633249,0.012247753881373072,0.689840293157052,0.8454080298759259
26,0.791826078280883,0.4277317192615902,0.7071487444679603,0.25314642327229864,0.012286597966957,0.6927833061974387,0.8420481617275466
27,0.7900434196393533,0.4320798255105004,0.706745192884009,0.25306401203760964,0.012257895994605509,0.7058614136047695,0.8398205548975717
28,0.7884403698303757,0.4415034755820705,0.7069944202216493,0.25314813038875816,0.01229060085391329,0.7032583172396462,0.8402901250621315
29,0.7879830211593704,0.44037014978520767,0.7071876664724048,0.2531434811100364,0.012443663142397771,0.6990472191041984,0.8409484787206482
30,0.7879797383535777,0.4445942440477657,0.707214022223458,0.2531769334595781,0.012493580812295976,0.6931663843005533,0.8423270604771014
31,0.7884966082437235,0.44526950052590686,0.7072012426249723,0.2531170835192312,0.012476901734299571,0.6894883955733008,0.8422990379837172
32,0.789869436748467,0.4364639902308949,0.7073687140463114,0.25314204974996046,0.01243073875769874,0.681670502505132,0.8426829425765799
33,0.7909773208987061,0.4313444403228553,0.7071698625960772,0.2531258605353439,0.012428874428601697,0.6869513177567783,0.842745043320587
34,0.7909594464571104,0.43100903411835184,0.7071032646915311,0.2531568232051602,0.01242772190055939,0.6820765232708264,0.8425340252512667
35,0.7912457412500328,0.42381078725727694,0.7074132549710517,0.2531624356025132,0.012434088996113224,0.6761479823124208,0.8427099362471298
36,0.7912149777352957,0.42255054792152785,0.7067859146919138,0.2531590732428522,0.01242557550351663,0.6731495526343388,0.8425960777115519
37,0.7911229781153122,0.4253162092251572,0.7067427442531693,0.253164445062162,0.012426633275055225,0.6698741508598729,0.8425961561621674
38,0.791004020229412,0.42647535357176136,0.7069137945733973,0.25317425005564237,0.012436413081165993,0.6696512818550492,0.8426758461655105
39,0.7910028437421366,0.4259465750042635,0.707013922999707,0.253150308637862,0.012452709943286842,0.6677051291733926,0.8426589919772864
40,0.790991584337379,0.42442033333839324,0.7071466874237995,0.2531613115768567,0.012431150118162837,0.6737021321569,0.8427023655022876
41,0.7909693211256121,0.42252647252835085,0.7071240721661681,0.2531571264372966,0.012443888728561652,0.6709604318777552,0.8427374766161211
42,0.7909756435662318,0.4223979819222633,0.707103776800868,0.2531602178626883,0.012468442253763553,0.6597630433473896,0.842717816144732
43,0.7909741778601822,0.4220140469914291,0.7070074671664304,0.25314729373672207,0.012434025325151539,0.6597203003234215,0.8427187442337646
44,0.7910735259899102,0.42209319112817534,0.7070133674872401,0.2531518902188392,0.012439113495805098,0.6629844323214973,0.8427059141882864
45,0.7910765000697411,0.42213971147688234,0.7069097246877986,0.2531318524657508,0.012449481370614014,0.6626199491884929,0.8427110682005097
46,0.7910600680211608,0.42193258011404466,0.7068823044186773,0.25310806472687064,0.01243612015189385,0.6624095346481746,0.8426973653294881
47,0.7910235548531199,0.42236161967605457,0.706906773780801,0.25313578647432233,0.012438991005853165,0.6619243758077168,0.8426901847949155
48,0.7910065253204673,0.42268980579026116,0.7068679523555603,0.2531325677425306,0.01243974820094661,0.6605688988541455,0.8426940455243119
49,0.7910172854661461,0.42314556767045464,0.7068505969723636,0.25312191293524966,0.012439144509517145,0.6607709092272582,0.8426978358848898
50,0.790982374947635,0.4237700033139758,0.7068597916247636,0.25312750095621045,0.012438447167109382,0.6616074487762017,0.8426993738999959
51,0.7909929438359069,0.423855564617034,0.7068609753602295,0.25312569880351,0.01244014479263316,0.6616987358137973,0.8427014733241103
