Iteration,W_dist,mu_dist,var_dist,mu_wind,var_wind,W_angle,var_wind_angle_change
1,1.0,0.5,0.5,0.25,0.01,1.0,1.0
2,0.964139405523693,0.488571777793405,0.42626156447201713,0.2598713764415268,0.010375934549447692,0.7483525719936475,1.0179690128723666
3,0.9678911637630647,0.5585769439893897,0.4137401088805459,0.251353123631235,0.011057081356370327,0.6896475358903774,1.0783781283677567
4,0.9374041169180752,0.45556244391342426,0.41437387494218647,0.22897677429761254,0.010646313028734759,0.5621251758935865,1.0363109998082538
5,0.9265790760822584,0.5045902940018597,0.3212346456514699,0.21241380696679135,0.01053046393867164,0.48365488749098295,1.0330118646559505
6,0.9236417115497046,0.5039834918400845,0.3436740219986589,0.19166572916203356,0.010395373872755262,0.33772082108579726,0.8562088758790052
7,0.9261374053323876,0.4986863659842572,0.30316052774628643,0.19320339941921197,0.010678121118452254,0.24799355504850018,0.8844574174234023
8,0.9215423832581661,0.5350430303010748,0.3148787167483371,0.18449831383713644,0.010693207141340725,0.21738670030219598,1.037828103617483
9,0.9292417923138299,0.4929478942364993,0.34376722515700475,0.1659465960501869,0.010856913938783892,0.20346077008972283,0.9928318627526331
10,0.9213610159206296,0.47140014120860324,0.33991924354631287,0.16360113535051554,0.010898845486503555,0.16087508312085264,1.12793374730988
11,0.9171403657915788,0.4506402361368018,0.30072074485983125,0.1668067866034897,0.010509507378069551,0.16971063928679192,1.0669886443723215
12,0.925092231780221,0.46681573532965825,0.3302833275295044,0.16594006863913516,0.010526737698984998,0.16643681002937355,0.9732279806842933
13,0.9374728600286636,0.47332566361819295,0.3609385010239893,0.16401600457437576,0.010468415019748687,0.16418164601359383,0.9470486953097741
14,0.929067627656897,0.4648448225215663,0.36388149360665656,0.16441885562739403,0.010428918933699537,0.15503031864937886,0.9646173634521142
15,0.9444363513274452,0.4665765893729942,0.366744650438071,0.16583702868027395,0.010351043599859222,0.14578782922879252,1.0276798811765357
16,0.9465234929882232,0.46141070838658027,0.3456665668301009,0.16339115446765856,0.01030630499888478,0.13940538190747806,1.0369663329245584
17,0.9463401422465303,0.4560155772711243,0.33559399017950364,0.16216228592438084,0.01032557181344436,0.14818583511227343,1.0274117362985096
18,0.9553923460093305,0.44898999060785255,0.32494620827250226,0.1607356757129642,0.010293913129026938,0.14711270254662806,0.9926958461044202
19,0.9643159353225266,0.4540446292060992,0.32458021710136786,0.1644538533539474,0.01030738158987646,0.1444768373210337,1.0028588725636487
20,0.9607802426319065,0.45610423102930076,0.3273263126067461,0.16234022468354015,0.01039967651063834,0.13405287169107377,1.0012414537067298
21,0.9608496328191399,0.4546349169732965,0.3299582494804002,0.1639455874709806,0.010476489166598121,0.1318469152027407,0.9960452754679323
22,0.9686002319677685,0.4547766686997572,0.3291813988530301,0.16928237122151374,0.010476628423557765,0.14236777019672947,0.9808153619068515
23,0.9704187955619578,0.4545597052679636,0.3360252404573906,0.1709481466835957,0.010482516442505908,0.14563380136428272,0.9879763340156535
24,0.9716332728628847,0.45420409219301694,0.34348978737071,0.16605081936476976,0.010489633287685967,0.13944857824457732,0.9762975447799536
25,0.9686701874879544,0.4537180184072726,0.3474581795112271,0.1648152031489694,0.010493103135287386,0.15602537858450458,0.9673817714096892
26,0.9659583317352811,0.4524600319007712,0.3380315479252913,0.16394104323750316,0.010494421870467369,0.1503848698885909,0.9601596362943718
27,0.9669556454181437,0.4518665424385766,0.33593856030704106,0.1657753161975747,0.010490872292042763,0.13819194989906844,0.9618761440653186
28,0.9674152184112156,0.4510167611249804,0.3327541034982112,0.1683122607045055,0.010490943278715865,0.1454929319256671,0.9513759444438423
29,0.9707520097235098,0.450624116746469,0.33684080972887953,0.16846031092455174,0.010494261243683892,0.148321409027752,0.9576445501464412
30,0.9692015991427406,0.44988552509595403,0.3401138453241079,0.16829116408303696,0.010484443513471895,0.14978462496787295,0.9567081501318565
31,0.9693891211181973,0.449853999768159,0.34168297236605544,0.17044731467855231,0.010489333966116095,0.15302457684444903,0.9584828694191876
32,0.9696249371237765,0.4490725024235111,0.3405743716623511,0.16985607926067528,0.010484788341447681,0.1528331723894733,0.9626706617052712
33,0.9711139602656511,0.4493538995909351,0.340797619272437,0.16947648153717876,0.010480463927898444,0.14916395812860228,0.9619853889340063
34,0.9711159925693915,0.45023353697483104,0.34175798395987494,0.17003369263700174,0.010480575652766576,0.15005674139548758,0.9628089025492041
35,0.9712426447525108,0.4504680295559127,0.3426331047401258,0.17108880039502894,0.010483306664754433,0.14604514395530302,0.9625040312780342
36,0.9716080338030842,0.4505206841217215,0.3434222342459621,0.17167471444206336,0.010484785399886239,0.1504150315056456,0.9640756256109193
37,0.9717444629562109,0.45043547149888774,0.3438036865012512,0.17252531609729865,0.010483499249398615,0.14644497794893196,0.9641471071360757
38,0.9717071659482026,0.4503006245165158,0.34409383999253995,0.17239738555385675,0.010481430472855113,0.14338118260063243,0.9632860239966623
39,0.9712858223106835,0.4501750059315507,0.3442965837055464,0.1722841761064841,0.01048646507973675,0.1468612644967099,0.9634669429866805
