Iteration,W_dist,mu_dist,var_dist,mu_wind,var_wind,W_angle,var_wind_angle_change
1,1.0,0.5,0.5,0.25,0.01,1.0,1.0
2,0.6551325942314536,0.5697682412311706,0.5881972204601904,0.2653351182699345,0.011524444406487123,0.8789550754748247,1.1928919680755854
3,0.5303105496475523,0.5314292058387375,0.6022317949340794,0.26281802822567524,0.011130473156353576,0.8957671093875195,0.9090749657278311
4,0.6676007227311312,0.4794946137264795,0.5884876303364464,0.25061584681883475,0.0107226082349351,0.8105300443531939,0.9257096339618371
5,0.6095989542682174,0.5187734260031427,0.5973186229133418,0.22646818085606574,0.010981514856356647,0.8712477103864815,1.0242436301540372
6,0.6921730826996918,0.5176950368558741,0.59713735056097,0.20756727945361636,0.011208010997836443,0.8744998373316012,1.0843413296619904
7,0.6594529183214803,0.4775497789666302,0.6216450654075962,0.2037240261806948,0.011602724097994701,0.8602354974411044,0.9680584881582265
8,0.6853001912098375,0.4741899546626607,0.62549460007077,0.21369967854106003,0.01158378520984064,0.8273741110696552,0.9994629080857067
9,0.5202424723715084,0.48493745276960687,0.6353784401368707,0.22092790358805567,0.011528014556332815,0.8082361750041321,0.9506519514032432
10,0.5279348410552742,0.4871655374033842,0.6109760978632994,0.22461844320387458,0.011572916109421273,0.7638522101312156,0.9947784276584709
11,0.5312105145585501,0.47879177925583727,0.601622788464764,0.22383266904418453,0.011626111320011779,0.7401283897267223,1.0109849860887663
12,0.5132429632036681,0.4848992087442671,0.6202142010234323,0.2257115613472147,0.011622752839533687,0.7454260155255237,1.0308996633361003
13,0.5604357500476971,0.49002956096166006,0.6816060627410044,0.2309923116530589,0.011614799018077774,0.7315197988040998,1.0386162777526482
14,0.6364735889864548,0.49960549078787975,0.7005703596711633,0.23036250238638528,0.011588704916400943,0.7267896419413229,1.0245173430710817
15,0.6143687037903441,0.497650193948239,0.6988235611716747,0.23096354996419555,0.011582236945312116,0.7624628557219463,1.0462003777542481
16,0.5797714930367784,0.4944073853836769,0.6895132170581864,0.23089029329865313,0.011621889287203377,0.7489906530685578,1.047832317382213
17,0.5961305456562839,0.49732684265741567,0.7006124915578065,0.2312046708888324,0.011610807841565127,0.7421300619783813,1.0510762076727016
18,0.6026479951084355,0.5017864484546621,0.7000595891760819,0.23175425345608697,0.01160392596500924,0.7468303212382247,1.0639128844745693
19,0.5781569057316054,0.5028630378959679,0.7023613205134456,0.23189976550311275,0.011608253022194287,0.751933706771,1.0755934620090863
20,0.5934511981223124,0.5050709068358352,0.7015538433649007,0.23172946457000954,0.011602626169955022,0.749107247696743,1.0692400458550109
21,0.5663835797211403,0.5042927021334767,0.7055295415487448,0.2317569003006797,0.011597641561830421,0.7510179440201425,1.0799210003795414
22,0.5911576000028356,0.501821375770935,0.7105502047387157,0.23164343002469265,0.01160037811663653,0.7415059137761383,1.079220679849802
23,0.5875979676385366,0.5007950368859375,0.7046517776177132,0.23148277892488006,0.011590222826662363,0.7446778424390261,1.0646075042354095
24,0.583635464264205,0.5024283153620208,0.7045995751533141,0.23147013621894386,0.011592560107239785,0.7458532979017062,1.0629375347603527
25,0.5780753274275647,0.5029723968823057,0.6976503186948577,0.23141509235699356,0.011586771914153275,0.748195937366535,1.074916259672289
26,0.562707018374826,0.5020265022230743,0.6971285469328659,0.2313518887058041,0.011591148613708458,0.7523538451916858,1.0753893729090303
27,0.557843852631434,0.501307082565237,0.6966669332629042,0.23146979692124395,0.01159225979954448,0.7509362177470594,1.0591452400342665
28,0.560731804718031,0.5010996556641936,0.6959427321138061,0.2314651984218237,0.011595763689242686,0.7555446746804032,1.0566954515884346
29,0.5741223364415804,0.5015910085734397,0.6978133795931664,0.23147426350839756,0.011592886286268868,0.7519949857818276,1.0653411042047165
30,0.5727076407002872,0.49988822238814185,0.6975452440160094,0.23149493770019863,0.011594413086961053,0.7499591926686668,1.0582876191566613
31,0.5693123149789842,0.5000597711884633,0.6983907755618768,0.23151158792102977,0.011594009524633977,0.7496366243274455,1.0666865914063388
32,0.5697348743218636,0.4994561224630467,0.698730739312999,0.23153216575562033,0.011594256514428077,0.7484433321033226,1.0711183523079923
33,0.5648565199991938,0.498993171459979,0.698998938413137,0.23153545059540884,0.011594789197324915,0.7463304906999599,1.0629612579552372
34,0.5591765452583672,0.49889844189994004,0.6995996891145918,0.2315575745324967,0.011594514931803532,0.7443313983442431,1.0604483580831625
35,0.5549378874262858,0.4985195055557915,0.6992347608929623,0.2315654166618964,0.011594605383536849,0.7449164727049664,1.0577351262982462
36,0.5538829683257779,0.4990184529704556,0.6990447634057875,0.23156415119931045,0.011594920893068357,0.7464038294121036,1.0560930531721904
37,0.5493918843278832,0.4992005290675484,0.6987953469987018,0.23155389114674843,0.011595102433080711,0.7453532789700406,1.0547765852591608
38,0.5501629200850122,0.499341058157769,0.6986635520498093,0.2315621583168057,0.011594939801124656,0.7449514271273012,1.0543078045092282
39,0.5427541896729002,0.499623159728675,0.6985985590798717,0.23155832168838986,0.011595021729421676,0.7449970830908149,1.0561186520276993
