Iteration,W_dist,mu_dist,var_dist,mu_wind,var_wind,W_angle,var_wind_angle_change
18,0.04868430818372007,0.9499757796920575,0.03774056500703387,0.22913540211536443,0.015509985494462562,0.03883895786640174,0.017951022323231307
19,0.04851139982173039,0.9511798543203385,0.03808814912350297,0.22806432062249407,0.015531129586756665,0.036763722673356716,0.017901160260388443
20,0.04680601632862077,0.9489696879813451,0.038645028217336286,0.2288452326288582,0.015531700017642534,0.03584747483632016,0.017814423861732702
21,0.04464527125068834,0.948760363243875,0.039355138292704116,0.2282706696824212,0.015520908307520492,0.037098821704494425,0.017784372962029775
22,0.04569443915066235,0.9481861570985264,0.038930583095908196,0.22721710914498527,0.015515841298193804,0.03565663618856392,0.017759952754675675
23,0.04631929088610945,0.9479587536580694,0.03979710017462691,0.22712299802566294,0.01549256258984356,0.03420663775401598,0.01774282125505993
24,0.046575760305513525,0.9483166509959425,0.042468759708604906,0.22697767094479437,0.015493109545056272,0.0357975237007654,0.017783031617825334
25,0.04659336265523391,0.9479904527808507,0.043378829923898576,0.22669470364039448,0.01549822198515682,0.035574879169427615,0.017776929531314684
26,0.04683624148446351,0.9479749031427751,0.04730132801833947,0.22678078702705348,0.01549028597571197,0.03582441168841781,0.017780556531035836
27,0.04653740241993626,0.9479119544057196,0.047841164542093625,0.2266158170284232,0.015504014429177967,0.035522227409359286,0.01778083677700195
28,0.04613219486384966,0.9480079460411538,0.04694320061177676,0.22659777495913058,0.015503252678016086,0.035656729399717896,0.017790624893191564
29,0.04616008456324376,0.9483463855933083,0.048378480605645265,0.22673645242499768,0.01549016117414902,0.03562185074055228,0.01778739560936507
30,0.046281366611862336,0.948133658733733,0.049740496456108715,0.22672554548320353,0.015488091497844398,0.037031642869883474,0.017779071605171823
31,0.046290639379350795,0.9479305931683781,0.04921401671414555,0.22660342312779952,0.015474564773512887,0.038009103703316394,0.01777837876106428
32,0.046527191824553775,0.9482714311497493,0.049417317391333156,0.22667577279299883,0.01547353949509099,0.0381154904725463,0.01776966378325514
33,0.04659998491325128,0.9479769727728942,0.04798582329764338,0.22664249741817039,0.015479513823976788,0.038375827872406565,0.017768094271008613
34,0.04660173445783379,0.948033780281244,0.04770618738600271,0.2266314138411976,0.015480977138714866,0.038203556022387467,0.01776776025898947
35,0.04650236277358153,0.9481153606515862,0.049609900128885526,0.22664776869981806,0.015485056357417698,0.03808144576152622,0.017770328879302657
36,0.046541324646911575,0.9479928803747695,0.050618637666276084,0.22662679908289673,0.015493790386227179,0.03808441282070359,0.01777302595801586
37,0.046613587399613625,0.9479407374049622,0.05391499918945955,0.22658374981748602,0.015495014388268717,0.038018309629842456,0.017769520958011775
38,0.04659350060826313,0.9479799493334946,0.05361455178502454,0.22659007108814058,0.015496203463150837,0.0382281553200886,0.017766484285289784
39,0.04660949247267924,0.9479102878544673,0.051495831390061114,0.2265921780188973,0.015493791685886656,0.03804625445325924,0.017767293241074896
40,0.04659136507527467,0.9479032857597529,0.05057450024583971,0.2265703214913088,0.015492160764763393,0.03828368687711707,0.017770134861021084
41,0.046554760339577124,0.9478905625268481,0.049456527357860616,0.22656136926518766,0.015488898395783993,0.038364554701029355,0.017771330448984657
42,0.046596486718268625,0.9478747804254414,0.049849346622417856,0.22654358583618853,0.015487078529459568,0.03863614836639474,0.01777454723581915
43,0.04660131643781136,0.9478989567796596,0.04969675241238802,0.22653484464169898,0.01548816285453045,0.03858127695594103,0.017774853924459218
44,0.046618832803755325,0.9478656594524464,0.04934687079682934,0.22653726488618775,0.015490040748336337,0.038909486388263456,0.01777468201885692
45,0.04660680142130941,0.9479534105678447,0.04833674138437367,0.2265371793888963,0.015490194137688519,0.038783965073952396,0.01777464019954366
46,0.046608058332604535,0.9479004274778342,0.048183737084749115,0.22653608058893404,0.01549032755290421,0.03879253425155327,0.017774539468059784
47,0.04662778700324695,0.9478991328230579,0.04789779445309444,0.2265346089901052,0.015489442707199427,0.03878940083640217,0.01777469711273236
48,0.04660938075558128,0.9479539131244887,0.04842532597313157,0.22653039756961374,0.015489587588252383,0.038657587801057554,0.01777421737158692
49,0.04661050826700727,0.9479076231637855,0.04906013225990993,0.22653092996912572,0.015490041345626065,0.038567184908612176,0.017772679085331332
50,0.04661783813672719,0.9478743368708806,0.049201917558528194,0.22653275566193593,0.015490493875720142,0.038590641940763275,0.017771490737767754
51,0.04662429213490289,0.9478505924427331,0.04903157570787239,0.2265316432793727,0.015489892704790037,0.038545246824332295,0.017771939609846157
52,0.046617434040681846,0.9478297269524474,0.05004916092846651,0.2265308670201559,0.015490155841643613,0.038560719829657475,0.017771807020657584
53,0.04660898585668887,0.9478357466689685,0.049904687197801036,0.22653037208867907,0.015489777462611029,0.03862300515026768,0.017771896581364806
54,0.046598382300098905,0.9477958509371474,0.05087280021622747,0.22653066105442488,0.015489858478916707,0.03859648141001509,0.01777203895329998
55,0.046602145167124825,0.9477632070056157,0.049628530522874574,0.22653074644468246,0.015490249183280298,0.038576715890736656,0.01777209093007482
56,0.04660497313628439,0.9476919088890643,0.04927551698275063,0.22653075242984613,0.015490286237070005,0.03859448865499597,0.01777208610071228
57,0.046605999180625086,0.9476772568789503,0.0494719853336035,0.22653103206858194,0.015490294806340716,0.03858030306110193,0.017772054954095815
58,0.04660144677965906,0.947654955836203,0.0492938611330503,0.22653085673861156,0.015490183012908006,0.03856109259568154,0.017772051372198387
59,0.046601117074696996,0.9476386024095826,0.049275666461049264,0.226531552885822,0.01549087828479397,0.03855341204116336,0.017772034343034652
